Review_ID,Product_Name,Review_Text,Label,Review_Date,Reviewer_Location,Review_Word_Count,Review_Char_Count,Sentiment_Polarity,Review_DayOfWeek,Reviewer_City,Reviewer_Country,Label_Encoded,Is_Duplicate_Review
3719,Eco-friendly Water Bottle,This product is perfect in every aspect. So flawless it defies logic.,Fake,2025-02-04,"New York, USA",12,69,1.0,Tuesday,New York,USA,0,True
3720,Bluetooth Speaker,An unbelievable product that exceeds all standards. I can't believe how amazing it is.,Fake,2025-10-11,"Chicago, USA",14,86,0.17500000000000004,Saturday,Chicago,USA,0,True
3721,Smartwatch,So flawless it defies logic. I can't believe how amazing it is.,Fake,2025-01-11,"Miami, USA",12,63,0.8,Saturday,Miami,USA,0,True
3722,Eco-friendly Water Bottle,I'm really satisfied with my purchase. Works exactly as advertised.,Genuine,2025-07-24,"Austin, USA",10,67,0.375,Thursday,Austin,USA,1,True
3723,Portable Charger,I can't believe how amazing it is. So flawless it defies logic.,Fake,2025-08-03,"Los Angeles, USA",12,63,0.8,Sunday,Los Angeles,USA,0,True
3724,Fitness Tracker,I'm really satisfied with my purchase. I'm really satisfied with my purchase.,Genuine,2025-12-07,"Tokyo, Japan",12,77,0.5,Sunday,Tokyo,Japan,1,True
3725,Wireless Headphones,Absolutely love this product! I'm really satisfied with my purchase.,Genuine,2025-06-29,"San Francisco, USA",10,68,0.5625,Sunday,San Francisco,USA,1,True
3726,Wireless Headphones,Absolutely love this product! The quality is outstanding and the performance is reliable.,Genuine,2025-12-14,"Boston, USA",13,89,0.5625,Sunday,Boston,USA,1,True
3727,Noise Cancelling Earbuds,So flawless it defies logic. So flawless it defies logic.,Fake,2025-11-05,"Austin, USA",10,57,1.0,Wednesday,Austin,USA,0,True
3728,Smartphone Case,I'm really satisfied with my purchase. The quality is outstanding and the performance is reliable.,Genuine,2025-04-28,"Seattle, USA",15,98,0.5,Monday,Seattle,USA,1,True
3729,Gaming Mouse,Absolutely love this product! The quality is outstanding and the performance is reliable.,Genuine,2025-03-12,"Seattle, USA",13,89,0.5625,Wednesday,Seattle,USA,1,True
3730,Laptop Stand,So flawless it defies logic. I can't believe how amazing it is.,Fake,2025-05-07,"Berlin, Germany",12,63,0.8,Wednesday,Berlin,Germany,0,True
3731,Portable Charger,"Best purchase ever, you'll regret not buying it immediately! So flawless it defies logic.",Fake,2025-09-04,"Los Angeles, USA",14,89,1.0,Thursday,Los Angeles,USA,0,True
3732,Fitness Tracker,Exceeded my expectations in every way. Absolutely love this product!,Genuine,2025-08-05,"Los Angeles, USA",10,68,0.625,Tuesday,Los Angeles,USA,1,True
3733,Wireless Headphones,This product is perfect in every aspect. An unbelievable product that exceeds all standards.,Fake,2025-08-03,"Paris, France",14,92,0.375,Sunday,Paris,France,0,True
3734,Smartwatch,"I can't believe how amazing it is. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-03-16,"Los Angeles, USA",16,95,0.8,Sunday,Los Angeles,USA,0,True
3735,Fitness Tracker,Works exactly as advertised. Works exactly as advertised.,Genuine,2025-07-22,"Paris, France",8,57,0.25,Tuesday,Paris,France,1,True
3736,Fitness Tracker,This product is perfect in every aspect. An unbelievable product that exceeds all standards.,Fake,2025-03-27,"Denver, USA",14,92,0.375,Thursday,Denver,USA,0,True
3737,Laptop Stand,Works exactly as advertised. Exceeded my expectations in every way.,Genuine,2025-09-23,"San Francisco, USA",10,67,0.25,Tuesday,San Francisco,USA,1,True
3738,Portable Charger,Absolutely love this product! The quality is outstanding and the performance is reliable.,Genuine,2025-06-13,"Seattle, USA",13,89,0.5625,Friday,Seattle,USA,1,True
3739,Wireless Headphones,I'm really satisfied with my purchase. I'm really satisfied with my purchase.,Genuine,2025-11-13,"Berlin, Germany",12,77,0.5,Thursday,Berlin,Germany,1,True
3740,Fitness Tracker,This product is perfect in every aspect. An unbelievable product that exceeds all standards.,Fake,2025-02-19,"New York, USA",14,92,0.375,Wednesday,New York,USA,0,True
3741,Portable Charger,Works exactly as advertised. Absolutely love this product!,Genuine,2025-02-26,"San Francisco, USA",8,58,0.4375,Wednesday,San Francisco,USA,1,True
3742,Bluetooth Speaker,The quality is outstanding and the performance is reliable. The quality is outstanding and the performance is reliable.,Genuine,2025-11-15,"New York, USA",18,119,0.5,Saturday,New York,USA,1,True
3743,Gaming Mouse,"Best purchase ever, you'll regret not buying it immediately! This product is perfect in every aspect.",Fake,2025-07-19,"London, UK",16,101,1.0,Saturday,London,UK,0,True
3744,Noise Cancelling Earbuds,So flawless it defies logic. This product is perfect in every aspect.,Fake,2025-02-20,"Seattle, USA",12,69,1.0,Thursday,Seattle,USA,0,True
3745,Portable Charger,Works exactly as advertised. Exceeded my expectations in every way.,Genuine,2025-07-26,"New York, USA",10,67,0.25,Saturday,New York,USA,1,True
3746,Eco-friendly Water Bottle,So flawless it defies logic. So flawless it defies logic.,Fake,2025-01-11,"Berlin, Germany",10,57,1.0,Saturday,Berlin,Germany,0,True
3747,Gaming Mouse,The quality is outstanding and the performance is reliable. Absolutely love this product!,Genuine,2025-06-24,"Seattle, USA",13,89,0.5625,Tuesday,Seattle,USA,1,True
3748,Noise Cancelling Earbuds,Absolutely love this product! The quality is outstanding and the performance is reliable.,Genuine,2025-02-05,"San Francisco, USA",13,89,0.5625,Wednesday,San Francisco,USA,1,True
3749,Eco-friendly Water Bottle,Exceeded my expectations in every way. I'm really satisfied with my purchase.,Genuine,2025-10-18,"San Francisco, USA",12,77,0.5,Saturday,San Francisco,USA,1,True
3750,Eco-friendly Water Bottle,Absolutely love this product! I'm really satisfied with my purchase.,Genuine,2025-06-26,"New York, USA",10,68,0.5625,Thursday,New York,USA,1,True
3751,Smartphone Case,The quality is outstanding and the performance is reliable. The quality is outstanding and the performance is reliable.,Genuine,2025-12-22,"Boston, USA",18,119,0.5,Monday,Boston,USA,1,True
3752,Smartphone Case,The quality is outstanding and the performance is reliable. I'm really satisfied with my purchase.,Genuine,2025-09-15,"Paris, France",15,98,0.5,Monday,Paris,France,1,True
3753,Eco-friendly Water Bottle,"This product is perfect in every aspect. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-10-19,"Denver, USA",16,101,1.0,Sunday,Denver,USA,0,True
3754,Smartphone Case,Absolutely love this product! The quality is outstanding and the performance is reliable.,Genuine,2025-05-09,"Miami, USA",13,89,0.5625,Friday,Miami,USA,1,True
3755,Fitness Tracker,An unbelievable product that exceeds all standards. This product is perfect in every aspect.,Fake,2025-05-16,"London, UK",14,92,0.375,Friday,London,UK,0,True
3756,Smartphone Case,I'm really satisfied with my purchase. Absolutely love this product!,Genuine,2025-12-13,"Berlin, Germany",10,68,0.5625,Saturday,Berlin,Germany,1,True
3757,Wireless Headphones,The quality is outstanding and the performance is reliable. Works exactly as advertised.,Genuine,2025-11-14,"Los Angeles, USA",13,88,0.375,Friday,Los Angeles,USA,1,True
3758,Gaming Mouse,Works exactly as advertised. Absolutely love this product!,Genuine,2025-06-22,"Austin, USA",8,58,0.4375,Sunday,Austin,USA,1,True
3759,Smartwatch,"An unbelievable product that exceeds all standards. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-02-02,"Berlin, Germany",16,112,0.375,Sunday,Berlin,Germany,0,True
3760,Noise Cancelling Earbuds,Exceeded my expectations in every way. Absolutely love this product!,Genuine,2025-06-03,"Austin, USA",10,68,0.625,Tuesday,Austin,USA,1,True
3761,Portable Charger,Exceeded my expectations in every way. Works exactly as advertised.,Genuine,2025-02-26,"Berlin, Germany",10,67,0.25,Wednesday,Berlin,Germany,1,True
3762,Portable Charger,Exceeded my expectations in every way. The quality is outstanding and the performance is reliable.,Genuine,2025-03-09,"Boston, USA",15,98,0.5,Sunday,Boston,USA,1,True
3763,Eco-friendly Water Bottle,This product is perfect in every aspect. So flawless it defies logic.,Fake,2025-08-13,"San Francisco, USA",12,69,1.0,Wednesday,San Francisco,USA,0,True
3764,Portable Charger,I'm really satisfied with my purchase. The quality is outstanding and the performance is reliable.,Genuine,2025-04-04,"San Francisco, USA",15,98,0.5,Friday,San Francisco,USA,1,True
3765,Gaming Mouse,"Best purchase ever, you'll regret not buying it immediately! So flawless it defies logic.",Fake,2025-10-19,"Chicago, USA",14,89,1.0,Sunday,Chicago,USA,0,True
3766,Laptop Stand,The quality is outstanding and the performance is reliable. Works exactly as advertised.,Genuine,2025-04-17,"London, UK",13,88,0.375,Thursday,London,UK,1,True
3767,Laptop Stand,So flawless it defies logic. I can't believe how amazing it is.,Fake,2025-03-19,"London, UK",12,63,0.8,Wednesday,London,UK,0,True
3768,Smartphone Case,"Best purchase ever, you'll regret not buying it immediately! Best purchase ever, you'll regret not buying it immediately!",Fake,2025-02-22,"Seattle, USA",18,121,1.0,Saturday,Seattle,USA,0,True
3769,Gaming Mouse,Exceeded my expectations in every way. Works exactly as advertised.,Genuine,2025-10-17,"Seattle, USA",10,67,0.25,Friday,Seattle,USA,1,True
3770,Smartphone Case,"Best purchase ever, you'll regret not buying it immediately! An unbelievable product that exceeds all standards.",Fake,2025-07-30,"Los Angeles, USA",16,112,0.375,Wednesday,Los Angeles,USA,0,True
3771,Wireless Headphones,I'm really satisfied with my purchase. Exceeded my expectations in every way.,Genuine,2025-10-29,"San Francisco, USA",12,77,0.5,Wednesday,San Francisco,USA,1,True
3772,Smartwatch,Works exactly as advertised. Works exactly as advertised.,Genuine,2025-10-08,"Paris, France",8,57,0.25,Wednesday,Paris,France,1,True
3773,Wireless Headphones,"Best purchase ever, you'll regret not buying it immediately! An unbelievable product that exceeds all standards.",Fake,2025-11-12,"Tokyo, Japan",16,112,0.375,Wednesday,Tokyo,Japan,0,True
3774,Laptop Stand,"Best purchase ever, you'll regret not buying it immediately! Best purchase ever, you'll regret not buying it immediately!",Fake,2025-04-08,"New York, USA",18,121,1.0,Tuesday,New York,USA,0,True
3775,Gaming Mouse,This product is perfect in every aspect. I can't believe how amazing it is.,Fake,2025-03-23,"Chicago, USA",14,75,0.8,Sunday,Chicago,USA,0,True
3776,Bluetooth Speaker,The quality is outstanding and the performance is reliable. I'm really satisfied with my purchase.,Genuine,2025-06-16,"Los Angeles, USA",15,98,0.5,Monday,Los Angeles,USA,1,True
3777,Portable Charger,I'm really satisfied with my purchase. The quality is outstanding and the performance is reliable.,Genuine,2025-04-07,"Boston, USA",15,98,0.5,Monday,Boston,USA,1,True
3778,Bluetooth Speaker,I'm really satisfied with my purchase. The quality is outstanding and the performance is reliable.,Genuine,2025-08-01,"New York, USA",15,98,0.5,Friday,New York,USA,1,True
3779,Wireless Headphones,Absolutely love this product! Absolutely love this product!,Genuine,2025-07-06,"San Francisco, USA",8,59,0.625,Sunday,San Francisco,USA,1,True
3780,Eco-friendly Water Bottle,Exceeded my expectations in every way. The quality is outstanding and the performance is reliable.,Genuine,2025-06-08,"Los Angeles, USA",15,98,0.5,Sunday,Los Angeles,USA,1,True
3781,Laptop Stand,I can't believe how amazing it is. This product is perfect in every aspect.,Fake,2025-02-02,"Paris, France",14,75,0.8,Sunday,Paris,France,0,True
3782,Smartphone Case,An unbelievable product that exceeds all standards. So flawless it defies logic.,Fake,2025-05-14,"Boston, USA",12,80,0.375,Wednesday,Boston,USA,0,True
3783,Wireless Headphones,The quality is outstanding and the performance is reliable. Exceeded my expectations in every way.,Genuine,2025-09-17,"San Francisco, USA",15,98,0.5,Wednesday,San Francisco,USA,1,True
3784,Noise Cancelling Earbuds,Absolutely love this product! I'm really satisfied with my purchase.,Genuine,2025-07-05,"Denver, USA",10,68,0.5625,Saturday,Denver,USA,1,True
3785,Laptop Stand,I can't believe how amazing it is. I can't believe how amazing it is.,Fake,2025-09-01,"Seattle, USA",14,69,0.6000000000000001,Monday,Seattle,USA,0,True
3786,Eco-friendly Water Bottle,"Best purchase ever, you'll regret not buying it immediately! So flawless it defies logic.",Fake,2025-01-11,"Paris, France",14,89,1.0,Saturday,Paris,France,0,True
3787,Smartphone Case,"This product is perfect in every aspect. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-08-10,"Berlin, Germany",16,101,1.0,Sunday,Berlin,Germany,0,True
3788,Gaming Mouse,"Best purchase ever, you'll regret not buying it immediately! So flawless it defies logic.",Fake,2025-08-19,"Los Angeles, USA",14,89,1.0,Tuesday,Los Angeles,USA,0,True
3789,Portable Charger,Works exactly as advertised. The quality is outstanding and the performance is reliable.,Genuine,2025-12-23,"New York, USA",13,88,0.375,Tuesday,New York,USA,1,True
3790,Portable Charger,An unbelievable product that exceeds all standards. I can't believe how amazing it is.,Fake,2025-03-11,"London, UK",14,86,0.17500000000000004,Tuesday,London,UK,0,True
3791,Wireless Headphones,"Best purchase ever, you'll regret not buying it immediately! So flawless it defies logic.",Fake,2025-01-05,"San Francisco, USA",14,89,1.0,Sunday,San Francisco,USA,0,True
3792,Noise Cancelling Earbuds,So flawless it defies logic. So flawless it defies logic.,Fake,2025-03-23,"Chicago, USA",10,57,1.0,Sunday,Chicago,USA,0,True
3793,Smartphone Case,The quality is outstanding and the performance is reliable. Exceeded my expectations in every way.,Genuine,2025-11-11,"Miami, USA",15,98,0.5,Tuesday,Miami,USA,1,True
3794,Bluetooth Speaker,"This product is perfect in every aspect. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-12-04,"San Francisco, USA",16,101,1.0,Thursday,San Francisco,USA,0,True
3795,Smartwatch,This product is perfect in every aspect. This product is perfect in every aspect.,Fake,2025-02-25,"Tokyo, Japan",14,81,1.0,Tuesday,Tokyo,Japan,0,True
3796,Portable Charger,I can't believe how amazing it is. This product is perfect in every aspect.,Fake,2025-03-06,"Miami, USA",14,75,0.8,Thursday,Miami,USA,0,True
3797,Laptop Stand,Works exactly as advertised. Exceeded my expectations in every way.,Genuine,2025-05-17,"New York, USA",10,67,0.25,Saturday,New York,USA,1,True
3798,Gaming Mouse,I'm really satisfied with my purchase. Works exactly as advertised.,Genuine,2025-06-09,"Tokyo, Japan",10,67,0.375,Monday,Tokyo,Japan,1,True
3799,Gaming Mouse,This product is perfect in every aspect. This product is perfect in every aspect.,Fake,2025-04-11,"Austin, USA",14,81,1.0,Friday,Austin,USA,0,True
3800,Noise Cancelling Earbuds,An unbelievable product that exceeds all standards. This product is perfect in every aspect.,Fake,2025-12-04,"Boston, USA",14,92,0.375,Thursday,Boston,USA,0,True
3801,Wireless Headphones,I'm really satisfied with my purchase. The quality is outstanding and the performance is reliable.,Genuine,2025-06-07,"Austin, USA",15,98,0.5,Saturday,Austin,USA,1,True
3802,Gaming Mouse,Works exactly as advertised. Works exactly as advertised.,Genuine,2025-03-16,"New York, USA",8,57,0.25,Sunday,New York,USA,1,True
3803,Wireless Headphones,So flawless it defies logic. I can't believe how amazing it is.,Fake,2025-03-01,"Boston, USA",12,63,0.8,Saturday,Boston,USA,0,True
3804,Eco-friendly Water Bottle,Absolutely love this product! The quality is outstanding and the performance is reliable.,Genuine,2025-07-03,"London, UK",13,89,0.5625,Thursday,London,UK,1,True
3805,Portable Charger,So flawless it defies logic. So flawless it defies logic.,Fake,2025-01-23,"Miami, USA",10,57,1.0,Thursday,Miami,USA,0,True
3806,Smartwatch,An unbelievable product that exceeds all standards. An unbelievable product that exceeds all standards.,Fake,2025-01-28,"Denver, USA",14,103,-0.25,Tuesday,Denver,USA,0,True
3807,Smartwatch,Exceeded my expectations in every way. The quality is outstanding and the performance is reliable.,Genuine,2025-08-17,"London, UK",15,98,0.5,Sunday,London,UK,1,True
3808,Noise Cancelling Earbuds,Works exactly as advertised. The quality is outstanding and the performance is reliable.,Genuine,2025-09-04,"Tokyo, Japan",13,88,0.375,Thursday,Tokyo,Japan,1,True
